ra,dec,phot_g_mean_mag
134209,-46588,84
134560,-46577,87
134567,-46198,83
134611,-46095,87
135058,-46686,90
135096,-46715,84
135624,-46562,82
135946,-46028,82
136789,-46018,90
137087,-46548,85
137100,-46254,84
137454,-46519,84
137624,-46771,86
137926,-46886,88
138441,-46188,89
140012,-46769,89
140284,-46008,81
140623,-46847,83
140851,-46877,90
141239,-46159,90
141350,-46979,86
141617,-46405,87
141668,-46132,86
141966,-46676,90
142189,-46048,87
142407,-46462,90
143293,-46587,87
144034,-46075,87
144100,-46522,90
144159,-46338,83
144653,-46130,81
145071,-46386,85
145134,-46626,87
145489,-46942,89
145520,-46383,83
145901,-46749,82
146022,-46289,88
146176,-46734,82
146254,-46163,82
146271,-46509,89
147051,-46247,87
147056,-46539,84
147551,-46169,86
147555,-46482,89
147695,-46530,88
147715,-46615,89
147715,-46318,90
147738,-46676,88
147845,-46616,87
148124,-46264,87
148348,-46750,86
148431,-46860,89
149232,-46104,87
149289,-46459,88
149721,-46655,89
150046,-46029,83
150875,-46821,83
150946,-46223,89
151380,-46687,87
151611,-46425,88
151759,-46400,89
151829,-46290,90
151833,-46192,88
152144,-46031,90
152514,-46470,85
152756,-46588,84
152913,-46334,89
152959,-46084,84
153434,-46725,89
153501,-46732,81
153894,-46944,88
154065,-46403,84
154657,-46281,88
154707,-46991,83
154885,-46218,81
155532,-46566,84
155855,-46688,85
155945,-46530,83
156033,-46809,88
156340,-46677,82
156793,-46708,89
157165,-46750,88
157380,-46493,84
157407,-46890,81
157725,-46148,88
158283,-46314,85
158410,-46535,89
158582,-46485,82
160119,-46083,81
160150,-46428,87
160532,-46780,88
160638,-46248,84
160821,-46821,83
161087,-46207,85
161668,-46930,83
161754,-46003,90
162050,-46700,88
162308,-46495,81
163123,-46363,88
163663,-46665,90
163760,-46427,86
163901,-46439,81
164382,-46436,90
164528,-46748,82
164712,-46042,90
164974,-46258,84
165089,-46783,89
165542,-46401,89
165842,-46451,86
166088,-46059,90
166193,-46003,84
166201,-46408,82
166220,-46142,90
166263,-46694,89
166370,-46893,86
166400,-46546,85
166524,-46153,90
166807,-46295,84
167084,-46948,88
167233,-46157,84
168304,-46482,90
168457,-46402,89
168862,-46543,82
169244,-46415,81
169245,-46533,83
169491,-46098,83
169722,-46342,87
170554,-46003,90
171065,-46002,90
171342,-46304,83
171654,-46868,85
171931,-46563,88
172811,-46829,88
173242,-46526,87
173405,-46319,84
173433,-46533,81
173458,-46405,85
173537,-46966,90
173596,-46974,87
173909,-46183,86
174373,-46940,89
174767,-46286,81
175126,-46562,81
175595,-46168,87
176076,-46460,90
176393,-46063,86
176577,-46244,81
176577,-46229,86
176841,-46340,84
176943,-46602,86
177288,-46368,87
177310,-46223,81
177487,-46034,89
177534,-46019,85
177773,-46437,89
177775,-46415,86
178196,-46076,86
178228,-46566,86
178650,-46043,87
179447,-46787,88
180013,-46785,82
180269,-46314,82
180774,-46527,90
180871,-46155,87
181249,-46196,83
182477,-46209,81
182532,-46284,90
182547,-46988,84
182666,-46529,81
182996,-46807,82
183060,-46416,84
184642,-46638,90
186078,-46843,87
186389,-46905,89
186463,-46485,90
186674,-46323,84
187603,-46590,87
187718,-46790,86
188523,-46326,89
189060,-46830,89
190884,-46869,87
191313,-46481,88
192053,-46655,90
192795,-46279,87
192809,-46871,83
192896,-46332,87
193109,-46920,83
193198,-46627,90
194125,-46209,83
194857,-46884,89
195290,-46475,83
195600,-46566,86
195764,-46477,84
195848,-46029,82
195849,-46479,88
196257,-46563,85
196404,-46765,87
196649,-46034,83
196649,-46034,81
196914,-46157,86
197205,-46236,87
197684,-46853,87
197704,-46391,87
197828,-46602,84
199019,-46691,84
199624,-46556,88
200199,-46205,83
200490,-46877,89
200976,-46200,84
201560,-46048,87
201845,-46665,87
202124,-46350,89
202493,-46538,90
202687,-46769,90
203043,-46771,85
203206,-46913,87
203316,-46387,89
203556,-46184,90
204117,-46851,88
204165,-46383,81
204361,-46559,86
204434,-46187,84
204651,-46394,81
204739,-46362,82
205051,-46974,90
205133,-46521,89
205418,-46201,89
205824,-46275,90
205830,-46046,83
205841,-46636,85
205989,-46724,82
206912,-46063,84
208401,-46127,82
208489,-46539,89
209601,-46652,83
209618,-46308,85
210097,-46593,89
210192,-46953,88
210408,-46341,86
210479,-46651,90
210770,-46814,81
211009,-46691,86
211012,-46610,90
211040,-46230,84
211669,-46588,87
211787,-46919,85
212519,-46270,81
212743,-46910,87
212884,-46696,88
212951,-46300,83
213008,-46364,87
213083,-46188,87
213327,-46087,90
213956,-46412,90
214995,-46431,86
215376,-46663,87
215473,-46016,88
215477,-46783,84
215491,-46471,90
215741,-46279,85
215765,-46665,84
215901,-46007,90
216028,-46990,83
216277,-46595,87
216930,-46794,89
216971,-46603,89
217036,-46327,82
217262,-46740,88
217266,-46321,90
218018,-46100,85
218273,-46166,88
218366,-46914,83
218448,-46759,85
218506,-46434,83
218572,-46477,88
218941,-46686,83
219312,-46792,87
219337,-46129,85
219609,-46447,83
219617,-46825,87
220868,-46622,82
221435,-46169,90
221442,-46804,86
221934,-46607,81
221981,-46156,81
222680,-46294,83
222737,-46358,87
223099,-46631,89
223247,-46508,86
223269,-46638,82
223270,-46638,82
223277,-46862,84
223486,-46258,87
223916,-46294,85
224011,-46795,90
224736,-46044,84
224766,-46613,89
225223,-46036,85
225530,-46683,85
226517,-46934,89
226644,-46461,82
227603,-46119,89
227695,-46067,83
227747,-46385,85
228055,-46344,86
228189,-46896,85
228572,-46221,82
229648,-46202,86
230003,-46092,85
230414,-46815,86
230468,-46951,86
230479,-46323,87
230549,-46090,87
230846,-46455,84
230873,-46527,89
231456,-46484,87
231730,-46358,90
232112,-46166,86
232227,-46508,87
232422,-46041,90
232655,-46500,88
233559,-46954,89
233739,-46800,87
234245,-46479,89
234407,-46905,85
234528,-46104,89
234993,-46854,90
235416,-46804,90
235496,-46717,86
235519,-46229,90
235617,-46446,90
235735,-46059,89
236130,-46734,88
236245,-46247,84
236432,-46297,86
236469,-46045,86
236568,-46522,90
236608,-46475,90
236722,-46758,90
236850,-46970,85
237138,-46022,87
237436,-46470,90
237611,-46723,89
237673,-46314,85
237762,-46420,88
237796,-46478,86
237951,-46529,85
238283,-46222,90
239136,-46790,86
240292,-46539,90
240493,-46904,83
241214,-46530,88
241703,-46217,86
242554,-46524,88
242839,-46873,82
243132,-46922,88
243312,-46793,86
245317,-46942,88
245791,-46111,88
246473,-46951,88
246834,-46203,89
247367,-46261,88
247880,-46176,90
248018,-46677,86
248390,-46678,84
248527,-46029,86
248609,-46350,85
248658,-46526,83
248676,-46687,90
249105,-46246,88
249248,-46756,89
249941,-46863,90
249998,-46708,90
250326,-46914,89
250350,-46386,81
250759,-46700,83
250781,-46507,88
250804,-46782,82
250830,-46312,88
250889,-46840,89
250951,-46714,83
251030,-46142,84
251233,-46807,84
251240,-46114,81
251454,-46396,82
252093,-46339,84
252132,-46916,84
252148,-46336,89
252782,-46940,90
253373,-46333,90
253407,-46873,82
253477,-46015,86
253482,-46911,81
253530,-46488,84
253619,-46048,90
253826,-46732,89
254061,-46848,90
254065,-46049,90
254157,-46282,83
254269,-46144,87
254311,-46886,87
254315,-46625,89
254505,-46709,86
254737,-46129,81
254797,-46950,90
254972,-46695,89
255566,-46168,85
255606,-46777,88
255624,-46585,85
255630,-46490,85
255729,-46512,89
255736,-46752,86
257160,-46136,89
257205,-46924,84
257375,-46541,87
257387,-46485,86
257588,-46741,83
258091,-46566,89
258210,-46439,86
258559,-46018,87
258815,-46582,83
259150,-46021,90
259447,-46886,90
259529,-46091,88
259772,-46856,90
260010,-46170,86
260136,-46559,87
260278,-46591,89
260281,-46181,89
260287,-46735,90
260418,-46689,90
260459,-46324,90
260924,-46094,81
261144,-46251,88
261264,-46095,89
261525,-46378,84
261769,-46597,86
261836,-46736,88
261923,-46948,81
262129,-46873,83
262170,-46899,83
262331,-46192,85
262401,-46154,89
262442,-46065,90
262510,-46146,90
262603,-46698,88
262790,-46153,90
263463,-46038,85
263590,-46545,90
263663,-46552,87
263775,-46693,90
264068,-46960,88
264149,-46753,89
264254,-46041,90
264386,-46113,85
264492,-46585,86
264613,-46298,82
264954,-46030,89
265080,-46529,83
265585,-46349,84
265785,-46660,90
265847,-46541,89
265904,-46639,87
265919,-46274,83
266318,-46396,83
267307,-46462,81
267355,-46579,90
267691,-46228,83
268198,-46121,85
268347,-46838,85
268452,-46390,87
268474,-46961,90
268690,-46847,89
268698,-46931,87
269294,-46122,84
269420,-46698,89
269679,-46302,89
270263,-46055,85
270570,-46300,89
270588,-46097,90
270594,-46993,81
270932,-46375,88
271122,-46450,83
271277,-46030,88
271401,-46408,90
271443,-46575,85
272133,-46526,87
272946,-46837,81
272952,-46048,87
273300,-46697,83
273591,-46630,86
274048,-46025,86
274057,-46110,87
274677,-46539,90
274710,-46008,86
274898,-46080,90
274927,-46474,85
274970,-46441,86
275529,-46035,82
275905,-46065,83
275970,-46154,90
275974,-46805,88
276163,-46616,83
276469,-46615,84
276487,-46988,86
277116,-46374,82
277223,-46397,90
277738,-46211,89
277911,-46388,87
277992,-46303,87
278066,-46635,86
278423,-46068,87
278711,-46967,90
278731,-46691,83
278739,-46382,90
278923,-46542,88
278926,-46822,83
279105,-46986,84
279488,-46530,86
279526,-46974,86
279546,-46564,83
279630,-46357,89
279768,-46450,81
279957,-46052,90
280485,-46473,85
281099,-46958,86
281195,-46620,85
281222,-46508,83
281263,-46246,88
281991,-46373,90
282018,-46096,82
282352,-46331,84
282817,-46427,86
283316,-46854,87
284606,-46246,84
285047,-46659,82
285314,-46510,89
285391,-46967,88
285550,-46654,90
285643,-46208,86
286295,-46490,82
286448,-46031,81
286722,-46447,85
286934,-46118,83
287842,-46062,85
289641,-46095,84
289762,-46049,90
289933,-46377,90
290757,-46222,87
290763,-46344,85
291130,-46398,81
291429,-46617,89
293543,-46888,89
293570,-46680,90
294163,-46883,81
294303,-46323,87
294603,-46458,83
294801,-46472,87
295022,-46525,88
295565,-46048,81
295673,-46047,82
295893,-46335,87
295920,-46656,84
297088,-46020,89
297810,-46661,90
297996,-46862,82
298288,-46370,82
298876,-46478,89
299281,-46735,87
299311,-46776,89
300053,-46984,87
300177,-46936,90
300223,-46355,90
300924,-46985,81
301879,-46847,86
302099,-46663,90
302158,-46302,82
302181,-46305,87
302464,-46669,89
302930,-46576,90
303093,-46167,90
303200,-46093,89
303361,-46201,81
303413,-46588,86
303688,-46982,89
303957,-46415,85
304063,-46563,85
304806,-46750,90
304901,-46429,83
305945,-46975,89
306517,-46158,89
306608,-46054,88
306828,-46853,88
306850,-46694,82
307002,-46918,86
307528,-46196,90
308407,-46564,89
308916,-46689,90
309797,-46595,81
310543,-46483,88
310831,-46356,90
311302,-46686,90
311501,-46528,82
312371,-46813,88
313297,-46547,85
313706,-46601,86
313859,-46737,87
314428,-46272,90
316424,-46507,82
316663,-46279,86
317453,-46169,87
320260,-46853,88
320415,-46122,88
320423,-46731,87
320526,-46492,87
320863,-46667,88
321421,-46170,82
321602,-46986,82
321923,-46867,84
322291,-46364,88
322923,-46114,87
324419,-46042,88
324888,-46323,90
325161,-46646,89
325192,-46185,84
325988,-46614,90
326324,-46456,90
327132,-46914,83
328187,-46669,84
329351,-46852,86
330473,-46387,89
331572,-46624,88
331980,-46045,87
333191,-46517,89
333443,-46744,82
333798,-46531,85
333830,-46778,88
334487,-46336,87
335380,-46119,90
335611,-46668,90
335699,-46165,83
335850,-46629,85
336139,-46927,89
336591,-46456,90
339155,-46460,90
339952,-46686,87
340245,-46202,87
341515,-46362,89
341711,-46077,86
343326,-46366,90
344530,-46012,86
345274,-46877,89
345528,-46701,83
345999,-46168,83
347271,-46726,89
348253,-46905,89
348761,-46915,81
349050,-46611,83
349052,-46044,87
349724,-46163,86
350200,-46499,87
352129,-46714,84
352269,-46723,88
353662,-46680,86
353839,-46723,90
353897,-46946,83
354047,-46391,86
354313,-46583,86
354903,-46326,89
356602,-46331,89
358078,-46129,90
358245,-46513,85
358459,-46055,89
358468,-46831,88
359788,-46129,84
9,-45762,90
986,-45289,85
1906,-45120,81
2009,-45382,86
3180,-45830,89
3762,-45978,89
4513,-45763,89
4797,-45262,87
7089,-45870,85
7296,-45059,89
7328,-45677,87
11097,-45980,83
11316,-45020,89
12523,-45940,87
13334,-45506,86
15054,-45004,90
15787,-45887,88
16354,-45608,86
16648,-45918,82
17941,-45911,88
18669,-45268,88
18681,-45804,90
19507,-45351,85
20345,-45755,88
21262,-45611,86
25102,-45036,87
26098,-45612,87
26333,-45082,82
26550,-45291,83
26955,-45719,90
27967,-45771,86
28563,-45547,90
29952,-45576,83
31532,-45235,89
32397,-45724,86
32570,-45626,83
32871,-45351,84
33096,-45130,89
33199,-45216,87
34862,-45665,87
34868,-45160,87
35769,-45522,85
37121,-45023,85
38223,-45193,88
38911,-45070,90
40187,-45167,88
40449,-45603,89
41267,-45365,82
41470,-45608,84
42048,-45326,86
42804,-45994,82
45221,-45280,85
46766,-45343,86
47032,-45128,90
47357,-45887,85
48387,-45916,82
48409,-45852,90
49875,-45104,89
50076,-45828,88
51144,-45663,86
51335,-45271,81
53230,-45549,88
57143,-45173,87
57753,-45911,90
58158,-45570,84
58196,-45830,89
62052,-45217,89
62443,-45353,90
62898,-45226,88
63438,-45823,83
63574,-45274,89
63940,-45970,87
64139,-45391,85
65700,-45485,82
67014,-45506,86
67442,-45084,90
67770,-45360,81
69881,-45124,86
69929,-45045,83
71218,-45850,84
71494,-45720,87
72417,-45006,82
72809,-45046,89
74473,-45148,86
75084,-45243,90
75314,-45936,85
75887,-45819,85
76000,-45208,81
76910,-45573,85
77444,-45400,81
77960,-45044,81
78307,-45516,90
78631,-45791,87
79636,-45091,86
80359,-45341,83
80502,-45091,89
80900,-45780,90
80904,-45031,84
81109,-45891,85
81212,-45348,85
81677,-45049,81
83421,-45274,89
84138,-45555,90
84979,-45070,85
85124,-45740,85
85760,-45259,90
85937,-45741,83
86685,-45380,83
86926,-45003,87
87263,-45997,90
87720,-45745,87
88086,-45426,89
88310,-45826,84
88341,-45709,85
88373,-45538,86
88439,-45692,81
88744,-45221,84
88986,-45946,88
89957,-45291,89
90839,-45196,88
91002,-45725,84
91165,-45079,87
92168,-45655,90
92620,-45501,90
93360,-45062,83
94746,-45892,87
95535,-45147,82
96863,-45101,84
97009,-45619,83
97040,-45355,87
97068,-45691,86
97774,-45831,84
98366,-45064,84
98615,-45616,87
98732,-45309,90
98895,-45072,81
99376,-45594,83
99564,-45278,82
99622,-45374,82
99654,-45080,89
99926,-45561,83
100315,-45113,86
100327,-45275,89
101175,-45564,90
101453,-45998,89
101982,-45221,88
102466,-45048,86
103068,-45439,87
103117,-45049,87
103652,-45892,90
103802,-45613,88
103888,-45432,89
104532,-45869,87
104535,-45945,88
104726,-45056,90
105483,-45520,88
105720,-45752,82
106174,-45002,85
106432,-45636,87
106730,-45051,86
106914,-45105,88
107616,-45684,86
108297,-45521,89
108470,-45754,87
108987,-45109,89
109469,-45798,89
109965,-45640,90
109982,-45352,86
110183,-45478,89
110346,-45503,84
110520,-45894,85
110558,-45264,86
111158,-45223,86
111207,-45158,90
111732,-45714,83
112623,-45669,83
112735,-45895,83
113523,-45893,81
114221,-45474,85
114268,-45582,84
114326,-45424,87
115008,-45166,85
115158,-45758,87
115628,-45684,85
115633,-45033,89
115836,-45849,85
116008,-45715,82
116193,-45971,87
116326,-45214,88
116634,-45459,87
116866,-45389,85
117001,-45993,87
117130,-45718,85
117148,-45464,81
117927,-45406,89
118299,-45219,84
118452,-45959,84
118496,-45643,88
118539,-45294,82
119292,-45120,86
119531,-45767,85
119598,-45314,87
120379,-45566,83
120380,-45613,86
120429,-45017,85
120439,-45844,81
120574,-45153,84
120645,-45550,88
120750,-45198,83
120785,-45282,84
121203,-45858,86
121293,-45414,84
121296,-45407,87
121452,-45996,83
121528,-45395,85
121736,-45887,83
122024,-45058,86
122098,-45795,88
122745,-45851,81
122775,-45852,83
122832,-45440,84
122950,-45173,88
123045,-45853,87
123259,-45523,84
123372,-45268,83
123403,-45959,85
123584,-45920,84
123588,-45838,83
123609,-45244,85
123610,-45296,87
123631,-45214,83
123701,-45821,82
123878,-45223,90
124089,-45164,87
124171,-45580,81
124284,-45505,87
124343,-45188,86
124498,-45053,87
124501,-45302,86
124724,-45035,85
124725,-45036,85
124859,-45755,89
124859,-45519,85
125590,-45799,86
126835,-45106,88
126897,-45539,83
126938,-45267,82
127423,-45783,88
127433,-45905,84
127482,-45185,85
127485,-45811,81
127640,-45039,82
128097,-45785,82
128223,-45344,88
128256,-45653,87
129165,-45840,88
129189,-45249,88
129220,-45938,88
129331,-45207,83
129340,-45614,89
129539,-45338,87
129589,-45876,87
129657,-45798,84
129877,-45711,88
130043,-45616,86
130092,-45936,89
130307,-45277,84
130317,-45754,88
130606,-45480,87
130682,-45555,83
130899,-45132,89
130924,-45136,84
131048,-45483,85
131050,-45111,90
131120,-45732,82
131306,-45907,82
131331,-45960,90
131985,-45602,89
132281,-45637,83
132319,-45350,90
132531,-45325,87
132562,-45523,89
132698,-45254,86
132725,-45575,81
132819,-45676,89
133850,-45671,87
134064,-45399,87
134326,-45557,90
135144,-45194,89
135191,-45895,83
135226,-45632,82
135786,-45654,87
135935,-45618,90
136193,-45862,84
136379,-45071,90
136413,-45160,85
136523,-45438,86
136976,-45895,82
137026,-45144,86
137116,-45258,83
137201,-45503,89
137393,-45526,88
137601,-45895,89
137646,-45129,90
137671,-45577,83
138299,-45058,88
138421,-45801,87
138544,-45066,84
139586,-45844,88
139614,-45949,85
139674,-45459,89
141304,-45484,86
142272,-45457,88
142669,-45897,90
142739,-45249,89
142764,-45462,86
142828,-45615,81
142993,-45795,90
143266,-45732,84
144039,-45335,88
144570,-45582,85
144704,-45497,88
144774,-45426,90
145475,-45997,81
145569,-45902,88
145802,-45359,81
145945,-45728,88
146314,-45451,84
146461,-45914,85
146967,-45547,81
147253,-45441,87
147281,-45328,86
148065,-45049,90
148189,-45402,88
148535,-45331,84
148572,-45284,83
148678,-45772,81
149332,-45633,87
149732,-45974,89
149794,-45006,81
149865,-45803,87
150021,-45194,89
150468,-45289,90
150727,-45669,90
150871,-45440,82
150893,-45695,83
151281,-45709,89
151489,-45021,86
151569,-45541,90
151876,-45658,84
151908,-45776,81
152121,-45004,89
152351,-45716,90
152704,-45177,85
152992,-45647,83
153153,-45711,90
153241,-45168,87
154360,-45083,87
155022,-45747,90
155179,-45661,88
155257,-45619,89
155555,-45331,85
156028,-45512,82
156373,-45183,81
157139,-45834,88
157234,-45775,89
157244,-45676,84
157534,-45993,87
157768,-45093,82
157844,-45383,87
157890,-45996,86
158144,-45912,89
158528,-45381,89
158540,-45742,81
159400,-45920,83
160635,-45260,90
161439,-45759,89
161775,-45958,88
162164,-45054,88
162173,-45304,83
162483,-45603,82
162753,-45681,86
162917,-45039,84
163030,-45140,84
164210,-45351,90
164462,-45938,90
164630,-45519,90
164683,-45406,88
165095,-45360,89
165223,-45826,84
165354,-45514,87
166442,-45221,85
166903,-45844,87
167353,-45836,90
167557,-45535,81
167677,-45837,90
168700,-45304,86
168744,-45792,82
169471,-45574,83
170615,-45928,87
171150,-45445,87
171873,-45790,88
171925,-45368,90
172231,-45311,86
172444,-45491,87
173662,-45925,89
173845,-45412,84
174031,-45540,83
174521,-45139,90
175780,-45732,90
175823,-45095,84
175990,-45250,82
176552,-45207,86
176993,-45983,89
178270,-45483,86
178554,-45821,86
178650,-45082,90
180231,-45553,89
181022,-45937,81
181191,-45383,87
181522,-45890,85
181674,-45557,85
181993,-45387,88
182349,-45426,89
182762,-45079,85
182964,-45115,85
183163,-45529,86
183342,-45625,87
184030,-45695,90
184075,-45932,81
184735,-45882,90
185581,-45164,88
185754,-45704,88
186316,-45433,81
186354,-45625,87
186797,-45313,83
187006,-45086,89
187749,-45366,83
188092,-45864,87
188329,-45872,84
188555,-45981,90
188640,-45761,90
189041,-45692,83
189149,-45716,85
